folio,CPTUtility_225,CPTUtility_100,CPTUtility_150,crraUtility_1,crraUtility_2,crraUtility_3,crraUtility_5,quadUtility_1,quadUtility_2,quadUtility_3,quadUtility_5
4082,-0.011708221,0.001584521,-0.003732576,0.683617653,-0.504787539,-0.12740523,-0.016232093,0.003721632,0.00357708,0.003432529,0.003143426
4083,-0.015518018,0.003202698,-0.004285588,0.885155115,-0.41265016,-0.085140077,-0.007248833,0.004826454,0.004479604,0.004132753,0.003439053
4084,-0.010185185,0.002823131,-0.002380195,0.857404588,-0.424261789,-0.089999033,-0.008099826,0.004672898,0.004514336,0.004355775,0.004038651
4085,-0.00452732,0.003061562,2.60E-05,0.634433329,-0.530235873,-0.14057504,-0.019761342,0.003453599,0.003405311,0.003357023,0.003260448
4086,-0.003062108,0.001844382,-0.000118214,0.415828986,-0.659793095,-0.217663464,-0.047377384,0.002262258,0.002242012,0.002221766,0.002181273
4087,-0.006267524,0.00386835,-0.000186,0.8416886,-0.430982152,-0.092872808,-0.008625358,0.004585849,0.004472908,0.004359967,0.004134086
4088,-0.013117501,0.000958158,-0.004672106,0.628277837,-0.533509801,-0.142316354,-0.020253945,0.00342087,0.003253556,0.003086241,0.002751613
4089,-0.023657161,0.005453076,-0.006191019,1.153890592,-0.315407258,-0.049740869,-0.002474154,0.006309497,0.005360117,0.004410738,0.002511979
4090,-0.007939732,0.001357415,-0.002361443,0.62980346,-0.532696487,-0.141882773,-0.020130721,0.003428617,0.003359451,0.003290285,0.003151952
4091,-0.003265343,0.001938547,-0.000143009,0.540023728,-0.582734425,-0.169789705,-0.028828544,0.00293913,0.002915582,0.002892034,0.002844938
4092,-0.006100929,0.003459139,-0.000364888,0.654380471,-0.519763972,-0.135077293,-0.018245875,0.003561769,0.003474674,0.003387579,0.003213388
4093,-0.007759532,0.004677087,-0.00029756,0.961470488,-0.38233026,-0.073088214,-0.005341887,0.005240493,0.00505697,0.004873447,0.004506402
4094,-0.00967924,0.003681259,-0.001662941,0.969178952,-0.379394411,-0.07197006,-0.005179689,0.005284614,0.005104768,0.004924923,0.004565231
4095,-0.015879911,0.003273717,-0.004387734,0.964903248,-0.381020063,-0.072588144,-0.005269039,0.005263898,0.004871792,0.004479686,0.003695474
4096,-0.005345312,0.003877717,0.000188505,0.715361289,-0.489015404,-0.119568033,-0.014296514,0.003894466,0.003798628,0.00370279,0.003511113
4097,-0.011653432,-0.000426025,-0.004916988,0.515322569,-0.59730789,-0.178388358,-0.031822406,0.00280452,0.002710235,0.002615951,0.002427382
4098,-0.008075901,0.001522478,-0.002316873,0.510835198,-0.599994256,-0.179996553,-0.032398759,0.00277957,0.00270407,0.00262857,0.00247757
4099,-0.009340537,0.003540176,-0.001612109,0.725168861,-0.484242792,-0.117245541,-0.013746517,0.003949744,0.003749973,0.003550202,0.003150659
4100,-0.009303627,0.002129816,-0.002443561,0.680637337,-0.506294209,-0.128166913,-0.016426758,0.003706616,0.003591944,0.003477271,0.003247926
4101,-0.008818419,0.002543552,-0.002001237,0.799883377,-0.449381369,-0.100971808,-0.010195306,0.00435674,0.004248768,0.004140795,0.00392485
4102,-0.013102367,0.002148032,-0.003952128,0.857816131,-0.424087223,-0.089924986,-0.008086503,0.004673611,0.004460111,0.004246612,0.003819612
4103,-0.011468645,0.005327643,-0.001390872,1.067318621,-0.343929487,-0.059143746,-0.003497983,0.005819833,0.00551438,0.005208928,0.004598022
4104,-0.012821986,0.003792958,-0.00285302,0.850585957,-0.427164559,-0.09123478,-0.008323785,0.004634638,0.004331609,0.004028579,0.00342252
4105,-0.007779916,0.002213105,-0.001784103,0.754979335,-0.470020327,-0.110459554,-0.012201313,0.004111426,0.004025597,0.003939768,0.00376811
4106,-0.006979989,0.00423397,-0.000251614,0.637657843,-0.528528873,-0.139671385,-0.019508096,0.003468244,0.003319723,0.003171201,0.002874157
4107,-0.015220009,0.002223158,-0.004754108,0.746607583,-0.473971738,-0.112324604,-0.012616817,0.004069198,0.003759131,0.003449064,0.002828931
4108,-0.008665951,0.002333728,-0.002066143,0.74092449,-0.476673032,-0.11360859,-0.012906912,0.004035409,0.003900717,0.003766025,0.00349664
4109,-0.022872289,0.006190936,-0.005434354,1.279135714,-0.278277708,-0.038719241,-0.00149918,0.007002107,0.0060538,0.005105494,0.00320888
4110,-0.009603178,0.002960695,-0.002064854,0.639597105,-0.52750491,-0.139130715,-0.019357356,0.00348079,0.003338108,0.003195426,0.002910062
4111,-0.016203752,0.00456432,-0.003742908,1.045386201,-0.351556022,-0.061795818,-0.003818723,0.005701436,0.005261717,0.004821998,0.00394256
4112,-0.005064682,0.004142057,0.000459362,0.850197954,-0.427330332,-0.091305606,-0.008336714,0.004631254,0.004542993,0.004454733,0.004278211
4113,-0.030198536,-0.000242384,-0.012224845,0.900071606,-0.406540548,-0.082637609,-0.006828974,0.004915645,0.004121215,0.003326784,0.001737923
4114,-0.009074303,0.004051004,-0.001199119,0.840068141,-0.431681107,-0.093174289,-0.008681448,0.004576903,0.004394234,0.004211564,0.003846224
4115,-0.006851973,0.002275871,-0.001375267,0.5732307,-0.563701344,-0.158879602,-0.025242728,0.003119906,0.003050321,0.002980735,0.002841563
4116,-0.016922085,0.001470926,-0.005886279,0.826575923,-0.437544912,-0.095722775,-0.00916285,0.004504246,0.004190535,0.003876823,0.003249401
4117,-0.004970229,0.00431651,0.000601814,0.683162033,-0.505017583,-0.127521379,-0.016261702,0.003718226,0.003601624,0.003485022,0.003251818
4118,-0.012869545,0.00133228,-0.00434845,0.851751366,-0.426667027,-0.091022376,-0.008285073,0.004641198,0.004450525,0.004259853,0.003878509
4119,-0.007309322,0.003522351,-0.000810318,0.708125117,-0.492566838,-0.121311045,-0.01471637,0.003855023,0.003743217,0.003631411,0.003407799
4120,-0.015118314,0.002376877,-0.0046212,0.723055981,-0.485267021,-0.117742041,-0.013863188,0.003936646,0.0036616,0.003386553,0.002836459
4121,-0.014824103,0.001426,-0.005074041,0.881267916,-0.414257335,-0.08580457,-0.007362424,0.004802968,0.004556262,0.004309557,0.003816147
4122,-0.003665224,0.003522728,0.000647547,0.724615667,-0.484510746,-0.117375332,-0.013776968,0.003945681,0.003897964,0.003850247,0.003754812
4123,-0.018607582,0.007144535,-0.003156312,1.317882967,-0.267701435,-0.035832029,-0.001283934,0.007204963,0.006401585,0.005598208,0.003991453
4124,-0.017467761,0.005757539,-0.003532581,1.173066379,-0.309416696,-0.047869346,-0.002291474,0.006403936,0.005812807,0.005221678,0.004039419
4125,-0.004643837,0.002050575,-0.00062719,0.461645899,-0.630245471,-0.198604677,-0.039443818,0.00251177,0.002475756,0.002439742,0.002367714
4126,-0.007119341,0.00386704,-0.000527512,0.869365491,-0.419217462,-0.08787164,-0.007721425,0.004736248,0.004606101,0.004475955,0.004215662
4127,-0.020595919,0.004732559,-0.005398832,1.115316243,-0.327811594,-0.053730221,-0.002886937,0.006091897,0.005436345,0.004780793,0.003469689
4128,-0.015299057,0.002266379,-0.004759795,0.801300403,-0.448745035,-0.100686053,-0.010137681,0.004365013,0.004111202,0.003857391,0.003349769
4129,-0.016250762,0.004676426,-0.003694449,1.035231449,-0.355144174,-0.063063692,-0.003977029,0.005647807,0.005178229,0.00470865,0.003769493
4130,-0.004675249,0.00452491,0.000844846,0.843093825,-0.430376951,-0.09261216,-0.008577012,0.004592579,0.004501633,0.004410687,0.004228796
4131,-0.018299194,0.00640077,-0.003479216,1.266013856,-0.281953291,-0.039748829,-0.001579969,0.006916686,0.006250784,0.005584883,0.004253081
4132,-0.005065124,0.004421842,0.000627055,0.874598553,-0.417029401,-0.086956761,-0.007561478,0.004764779,0.004669619,0.004574459,0.004384139
4133,-0.025452783,0.003301172,-0.00820041,1.046196901,-0.351271131,-0.061695704,-0.00380636,0.005716565,0.004877036,0.004037507,0.002358449
4134,-0.010496291,0.001892891,-0.003062782,0.812640434,-0.443684997,-0.098428188,-0.009688108,0.004427007,0.004278557,0.004130107,0.003833207
4135,-0.004609022,0.003647025,0.000344606,0.761288275,-0.467064332,-0.109074545,-0.011897256,0.004146207,0.004071966,0.003997725,0.003849242
4136,-0.017471884,0.006276575,-0.003222808,1.164938661,-0.311941796,-0.048653842,-0.002367196,0.006356258,0.00574772,0.005139182,0.003922106
4137,-0.01963952,0.002053341,-0.006623804,0.88615534,-0.412237623,-0.084969929,-0.007219889,0.004833592,0.004406431,0.003979269,0.003124946
4138,-0.012980668,0.005721994,-0.001759071,1.147415899,-0.317456049,-0.050389171,-0.002539069,0.00626153,0.005871356,0.005481183,0.004700836
4139,-0.002934544,0.003292996,0.00080198,0.674708252,-0.509304988,-0.129695785,-0.016820997,0.003673382,0.003635145,0.003596907,0.003520433
4140,-0.00453227,0.003133631,6.73E-05,0.743116498,-0.475629306,-0.113111618,-0.012794238,0.00404688,0.003988275,0.00392967,0.00381246
4141,-0.005499082,0.002594761,-0.000642777,0.691700489,-0.500723869,-0.125362197,-0.01571568,0.00376705,0.00370305,0.003639051,0.003511051
4142,-0.004326021,0.002511125,-0.000223733,0.603440179,-0.54692687,-0.1495645,-0.02236954,0.00328477,0.003244614,0.003204458,0.003124146
4143,-0.020740507,-0.000134816,-0.008377092,0.783790808,-0.456671571,-0.104274462,-0.010873163,0.004275398,0.003887915,0.003500431,0.002725465
4144,-0.013701751,0.003589575,-0.003326956,0.831297654,-0.435483812,-0.094823075,-0.008991416,0.004533975,0.004135729,0.003737483,0.002940991
4145,-0.006716436,0.000417063,-0.002436337,0.48678308,-0.614600337,-0.188866787,-0.035670663,0.002648948,0.002613245,0.002577542,0.002506135
4146,-0.008026646,0.003388213,-0.00117773,0.875167633,-0.416792146,-0.086857846,-0.007544285,0.004769146,0.004634097,0.004499048,0.004228949
4147,-0.014774747,0.001365614,-0.005090531,0.971971039,-0.378336586,-0.071569286,-0.005122163,0.005300442,0.005051231,0.00480202,0.004303598
4148,-0.004631548,0.002164014,-0.000554211,0.607049566,-0.544956357,-0.148488716,-0.022048899,0.003304969,0.003262079,0.003219188,0.003133407
4149,-0.023132481,0.000310119,-0.009066921,0.751353908,-0.471727444,-0.111263391,-0.012379542,0.004093186,0.003632775,0.003172365,0.002251544
4150,-0.026214187,0.000137506,-0.010403171,0.890635579,-0.410394831,-0.084211959,-0.007091654,0.004856842,0.004254773,0.003652703,0.002448564
4151,-0.025607065,0.006852542,-0.006131301,1.275170982,-0.279383195,-0.039027485,-0.001523145,0.006989802,0.005755026,0.004520251,0.0020507
4152,-0.006976152,0.003855656,-0.000477067,0.889007091,-0.411063699,-0.084486682,-0.007137999,0.004844548,0.004725155,0.004605763,0.004366977
4153,-0.015950185,0.001802975,-0.005298289,0.777493589,-0.459556406,-0.105596045,-0.011150525,0.004237552,0.003905474,0.003573395,0.002909238
4154,-0.00941276,0.005296684,-0.000587094,1.157660104,-0.314220565,-0.049367282,-0.002437128,0.006318989,0.006024312,0.005729635,0.005140281
4155,-0.004052726,0.003152836,0.000270611,0.673174915,-0.510086523,-0.13009413,-0.016924483,0.003665235,0.003613801,0.003562367,0.003459499
4156,-0.006227931,0.00181119,-0.001404459,0.551477395,-0.576098057,-0.165944485,-0.027537572,0.003001611,0.002949194,0.002896778,0.002791945
4157,-0.01228885,0.003487262,-0.002823182,0.934543789,-0.392765008,-0.077132176,-0.005949373,0.005094534,0.004848193,0.004601851,0.004109168
4158,-0.030166636,0.005791542,-0.008591729,1.164163486,-0.312183699,-0.048729331,-0.002374548,0.006386163,0.004902062,0.003417962,0.00044976
4159,-0.018305032,0.000701881,-0.006900884,0.739147964,-0.477520607,-0.114012965,-0.012998956,0.004027449,0.003711404,0.003395359,0.00276327
4160,-0.020189456,0.003942712,-0.005710155,1.108853601,-0.329936984,-0.054429207,-0.002962539,0.00605839,0.005441742,0.004825094,0.003591798
4161,-0.009726815,0.001830917,-0.002792176,0.711101052,-0.491103169,-0.120591161,-0.014542228,0.003872657,0.003764564,0.003656471,0.003440284
4162,-0.011725029,0.004152532,-0.002198492,0.835067895,-0.433845024,-0.094110753,-0.008856834,0.004553372,0.004202365,0.003851357,0.003149342
4163,-0.02264213,0.000624733,-0.008682012,0.819983998,-0.440438702,-0.096993125,-0.009407666,0.004472163,0.003928219,0.003384276,0.002296388
4164,-0.015952871,0.002523908,-0.004866804,0.896394105,-0.408038354,-0.083247649,-0.006930171,0.004886358,0.004588173,0.004289989,0.003693619
4165,-0.004477099,0.003658959,0.000404536,0.563566253,-0.569175616,-0.161980441,-0.026237663,0.003066961,0.00299942,0.002931879,0.002796796
4166,-0.003199919,0.003491629,0.00081501,0.707789637,-0.492732112,-0.121392467,-0.014736131,0.003853897,0.003806327,0.003758756,0.003663615
4167,-0.010519603,0.003289777,-0.002233975,0.920804561,-0.398198537,-0.079281038,-0.006285483,0.005017856,0.004831952,0.004646048,0.004274239
4168,-0.011484448,0.001961772,-0.003416716,0.883415365,-0.413368693,-0.085436838,-0.007299453,0.004813718,0.004651741,0.004489763,0.004165808
4169,-0.022118855,0.000568643,-0.008506356,0.900618241,-0.406318379,-0.082547313,-0.006814059,0.004917,0.004446678,0.003976356,0.003035713
4170,-0.005259472,0.00281879,-0.000412514,0.720915531,-0.486306823,-0.118247163,-0.013982392,0.00392533,0.003869001,0.003812671,0.003700012
4171,-0.006592371,0.004044281,-0.00021038,0.909688211,-0.402649746,-0.081063409,-0.006571276,0.004956826,0.004832189,0.004707552,0.004458279
4172,-0.013197638,0.002965828,-0.003499559,0.887279054,-0.411774646,-0.08477918,-0.007187509,0.004835281,0.004576033,0.004316785,0.003798289
4173,-0.008678316,0.002024625,-0.002256552,0.777334297,-0.459629616,-0.105629692,-0.011157632,0.004233489,0.004135927,0.004038365,0.00384324
4174,-0.012500391,0.003014117,-0.003191686,0.858050934,-0.423987657,-0.089882767,-0.008078912,0.004676943,0.00444448,0.004212017,0.003747091
4175,-0.006955751,0.004799801,9.76E-05,0.864206906,-0.421385618,-0.08878292,-0.007882407,0.004707611,0.00453453,0.004361449,0.004015288
4176,-0.023207202,0.000703275,-0.008860916,0.954158594,-0.385136064,-0.074164894,-0.005500431,0.005208375,0.004676184,0.004143993,0.003079611
4177,-0.00797528,0.005081323,-0.000141318,0.985070879,-0.373412759,-0.069718544,-0.004860675,0.005370812,0.005161736,0.00495266,0.004534509
4178,-0.006048175,0.004304523,0.000163444,0.935468509,-0.392401979,-0.076989656,-0.005927407,0.005097338,0.00497468,0.004852021,0.004606705
4179,-0.003355734,0.003701204,0.000878428,0.634784832,-0.530049526,-0.14047625,-0.019733577,0.003455282,0.003400416,0.003345551,0.00323582
4180,-0.012892641,0.002881708,-0.003428032,0.861603962,-0.42248389,-0.089246319,-0.007964905,0.004695092,0.004441902,0.004188712,0.003682332
4181,-0.006558635,0.002288624,-0.001250279,0.694838435,-0.499155088,-0.124577901,-0.015519653,0.003783313,0.003717175,0.003651038,0.003518762
4182,-0.017221224,0.003416778,-0.004838423,0.946268566,-0.388186818,-0.075344503,-0.005676794,0.005160918,0.00471943,0.004277943,0.003394969
4183,-0.003964924,0.002468259,-0.000105015,0.591103163,-0.553716109,-0.153300764,-0.023501124,0.003217461,0.003182067,0.003146674,0.003075886
4184,-0.006789498,0.002567925,-0.001175044,0.782436054,-0.457290668,-0.104557378,-0.010932245,0.004261373,0.004186388,0.004111403,0.003961434
4185,-0.018588296,0.005627919,-0.004058567,1.16866214,-0.310782447,-0.048292865,-0.002332201,0.006386487,0.005711703,0.005036918,0.003687349
4186,-0.007298304,0.003649118,-0.000729851,0.818618193,-0.441040667,-0.097258435,-0.009459203,0.004458633,0.004354013,0.004249393,0.004040153
4187,-0.014618546,0.004153309,-0.003355433,1.039981213,-0.353461322,-0.062467453,-0.003902183,0.005671418,0.005309072,0.004946725,0.004222031
4188,-0.011866607,0.004657791,-0.001951968,1.007542184,-0.365115264,-0.066654578,-0.004442833,0.005493742,0.005213012,0.004932283,0.004370824
4189,-0.00730047,0.003625055,-0.000745155,0.794536748,-0.451790479,-0.102057319,-0.010415696,0.004326888,0.004223122,0.004119355,0.003911823
4190,-0.018494344,0.002814551,-0.005709007,0.773322441,-0.461477288,-0.106480643,-0.011338127,0.00421476,0.003784558,0.003354355,0.002493951
4191,-0.029374168,0.005844379,-0.008243039,1.224787403,-0.293820159,-0.043165143,-0.00186323,0.006717219,0.005302275,0.003887331,0.001057443
4192,-0.017733675,0.000759373,-0.006637846,0.843549999,-0.430180669,-0.092527704,-0.008561376,0.004598052,0.004282101,0.00396615,0.003334249
4193,-0.009506253,0.002643559,-0.002216366,0.856559275,-0.424620574,-0.090151316,-0.00812726,0.004667692,0.004528672,0.004389652,0.004111612
4194,-0.018237848,0.005508208,-0.003990214,1.235662152,-0.290642249,-0.042236459,-0.001783918,0.006754159,0.00614069,0.005527222,0.004300284
4195,-0.015182766,0.002188598,-0.004759948,0.774554567,-0.460909039,-0.106218571,-0.011282385,0.004219843,0.003923502,0.003627162,0.00303448
4196,-0.018516848,0.005028307,-0.004389755,1.000192328,-0.367808695,-0.067641618,-0.004575388,0.005459107,0.004834124,0.004209141,0.002959175
4197,-0.006692371,0.003977934,-0.000290188,0.604545442,-0.546322706,-0.149234249,-0.022270861,0.003289517,0.003172942,0.003056368,0.002823219
4198,-0.003694235,0.002455483,-4.40E-06,0.583055313,-0.558190313,-0.155788213,-0.024269967,0.003173589,0.00314222,0.003110851,0.003048114
4199,-0.015184808,0.005045362,-0.003046706,1.072814883,-0.342044346,-0.058497167,-0.003421919,0.005850992,0.005442488,0.005033984,0.004216976
4200,-0.006762945,0.004242528,-0.000159661,0.895611658,-0.408357747,-0.083378025,-0.006951895,0.004879575,0.00476389,0.004648205,0.004416835
4201,-0.012947718,0.002881218,-0.003450356,0.985056547,-0.373418111,-0.069720543,-0.004860954,0.005372575,0.00508922,0.004805865,0.004239155
4202,-0.012948313,0.002260006,-0.003823322,0.84479416,-0.429645787,-0.092297751,-0.008518875,0.004602764,0.004397619,0.004192475,0.003782185
4203,-0.006125386,0.003666989,-0.000249961,0.805118395,-0.447034997,-0.099920144,-0.009984035,0.004384974,0.004295479,0.004205985,0.004026997
4204,-0.005712242,0.00322937,-0.000347275,0.698767798,-0.497197574,-0.123602714,-0.015277631,0.003805145,0.003715474,0.003625802,0.00344646
4205,-0.021320357,0.000677953,-0.008121371,0.868699714,-0.41949666,-0.087988724,-0.007742016,0.004738437,0.004277291,0.003816145,0.002893852
4206,-0.014453786,0.002883974,-0.00405113,0.882868742,-0.413594712,-0.085530293,-0.007315431,0.004810675,0.004531601,0.004252526,0.003694378
4207,-0.00547715,0.001972506,-0.001007357,0.550918295,-0.576420244,-0.166130149,-0.027599226,0.002998505,0.00295583,0.002913155,0.002827805
4208,-0.011043467,0.002384816,-0.002986497,0.721775264,-0.485888909,-0.118044016,-0.01393439,0.003929881,0.003778007,0.003626133,0.003322385
4209,-0.026061447,0.006042726,-0.006798943,1.167465076,-0.311154696,-0.048408622,-0.002343395,0.006398728,0.005231384,0.00406404,0.001729353
4210,-0.008518335,0.001448047,-0.002538506,0.632456217,-0.531285245,-0.141132006,-0.019918243,0.003443084,0.003362752,0.00328242,0.003121757
4211,-0.020992654,0.003048545,-0.006567935,0.917859015,-0.399373178,-0.079749468,-0.006359978,0.005007741,0.004424117,0.003840493,0.002673245
